Commune;Code département;Département;EPCI;Code région;Région;Compte;Date de la donnée;Code EPCI;Régime d'exploitation;Puissance de raccordement;Filière;Coordonnées géographiques;Code Insee Commune
Ploeren;56;Morbihan;CA Golfe du Morbihan - Vannes Agglomération;53;Bretagne;44;2018-12;200067932;Realised;600.4999999999998;Solaire;47.661712579, -2.842842064;56164
Plomodiern;29;Finistère;CC Pleyben-Châteaulin-Porzay;53;Bretagne;22;2018-12;200067247;Realised;188.85000000000002;Solaire;48.180898454, -4.217505082;29172
Plonéis;29;Finistère;CA Quimper Bretagne Occidentale;53;Bretagne;13;2018-12;200068120;Realised;143.24999999999997;Solaire;48.011055142, -4.209322764;29173
Plonéour-Lanvern;29;Finistère;CC du Haut Pays Bigouden;53;Bretagne;43;2018-12;242900710;Realised;1325.97;Solaire;47.908579753, -4.265105738;29174
Plonévez-Porzay;29;Finistère;CC Pleyben-Châteaulin-Porzay;53;Bretagne;1;2018-12;200067247;Project;93.02;Solaire;48.127440701, -4.239097322;29176
Plonévez-Porzay;29;Finistère;CC Pleyben-Châteaulin-Porzay;53;Bretagne;8;2018-12;200067247;Realised;112.5;Solaire;48.127440701, -4.239097322;29176
Plorec-sur-Arguenon;22;Côtes-d'Armor;CA Dinan Agglomération;53;Bretagne;3;2018-12;200068989;Realised;41.2;Solaire;48.463635145, -2.301097959;22205
Plouarzel;29;Finistère;CC du Pays d'Iroise;53;Bretagne;29;2018-12;242900074;Realised;221.45;Solaire;48.438855485, -4.720930748;29177
Ploudaniel;29;Finistère;CC Communauté Lesneven Côte des Légendes;53;Bretagne;40;2018-12;242900793;Realised;395.28999999999985;Solaire;48.522979667, -4.313773603;29179
Ploudiry;29;Finistère;CC du Pays de Landerneau-Daoulas;53;Bretagne;10;2018-12;242900801;Realised;94.9;Solaire;48.457428911, -4.129363511;29180
Plouescat;29;Finistère;CC Haut-Léon Communauté;53;Bretagne;44;2018-12;200067072;Realised;620.95;Solaire;48.665462971, -4.180094953;29185
Plouezoc'h;29;Finistère;CA Morlaix Communauté;53;Bretagne;13;2018-12;242900835;Realised;255.85;Solaire;48.637062641, -3.8153740220000003;29186
Plougastel-Daoulas;29;Finistère;Brest Métropole;53;Bretagne;77;2018-12;242900314;Realised;405.42;Solaire;48.360316176, -4.382591927;29189
Plougonven;29;Finistère;CA Morlaix Communauté;53;Bretagne;25;2018-12;242900835;Realised;439.99999999999994;Solaire;48.505561761, -3.727615417;29191
Plougras;22;Côtes-d'Armor;CA Lannion-Trégor Communauté;53;Bretagne;7;2018-12;200065928;Realised;309.5;Solaire;48.496532463, -3.56461919;22217
Plouguerneau;29;Finistère;CC du Pays des Abers;53;Bretagne;26;2018-12;242900553;Realised;94.75000000000001;Solaire;48.603454716, -4.490837006;29195
Plouguernével;22;Côtes-d'Armor;CC du Kreiz-Breizh (CCKB);53;Bretagne;17;2018-12;242200715;Realised;285.63;Solaire;48.234077906, -3.247334698;22220
Plouguin;29;Finistère;CC du Pays des Abers;53;Bretagne;27;2018-12;242900553;Realised;209.51999999999998;Solaire;48.528918665, -4.59256332;29196
Ploulec'h;22;Côtes-d'Armor;CA Lannion-Trégor Communauté;53;Bretagne;9;2018-12;200065928;;;Solaire;48.718427183, -3.50101866;22224
Ploumilliau;22;Côtes-d'Armor;CA Lannion-Trégor Communauté;53;Bretagne;14;2018-12;200065928;Realised;40.89999999999999;Solaire;48.683911389, -3.5135565680000003;22226
Plounévez-Quintin;22;Côtes-d'Armor;CC du Kreiz-Breizh (CCKB);53;Bretagne;1;2018-12;242200715;Project;90.0;Solaire;48.285333524, -3.240832698;22229
Plounévézel;29;Finistère;CC Poher communauté;53;Bretagne;5;2018-12;242900744;;;Solaire;48.31208484, -3.5747374020000002;29205
Plourac'h;22;Côtes-d'Armor;CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat;53;Bretagne;4;2018-12;200067981;Realised;89.9;Solaire;48.418496954, -3.551768618;22231
Plourhan;22;Côtes-d'Armor;CA Saint-Brieuc Armor Agglomération;53;Bretagne;18;2018-12;200069409;Realised;52.44999999999998;Solaire;48.631134163, -2.881948191;22232
Plourin;29;Finistère;CC du Pays d'Iroise;53;Bretagne;14;2018-12;242900074;Realised;374.4;Solaire;48.50295375, -4.684427965;29208
Plourin-lès-Morlaix;29;Finistère;CA Morlaix Communauté;53;Bretagne;18;2018-12;242900835;Realised;70.16999999999999;Solaire;48.521765382, -3.800475567;29207
Plouzané;29;Finistère;Brest Métropole;53;Bretagne;50;2018-12;242900314;Realised;231.17000000000002;Solaire;48.377536905, -4.599067219;29212
Plouédern;29;Finistère;CC du Pays de Landerneau-Daoulas;53;Bretagne;27;2018-12;242900801;Realised;441.4;Solaire;48.482792368, -4.252711955;29181
Plozévet;29;Finistère;CC du Haut Pays Bigouden;53;Bretagne;13;2018-12;242900710;Realised;223.8;Solaire;47.982917895, -4.409531504;29215
Plufur;22;Côtes-d'Armor;CA Lannion-Trégor Communauté;53;Bretagne;20;2018-12;200065928;Realised;409.0;Solaire;48.610805668, -3.572303722;22238
Plumelec;56;Morbihan;CC Centre Morbihan Communauté;53;Bretagne;1;2018-12;200067221;Project;90.0;Solaire;47.825714211, -2.62351378;56172
Plurien;22;Côtes-d'Armor;CA de Lamballe Terre et Mer;53;Bretagne;9;2018-12;200069391;Realised;57.8;Solaire;48.609813426, -2.40021398;22242
Plussulien;22;Côtes-d'Armor;CC Loudéac Communauté - Bretagne Centre;53;Bretagne;3;2018-12;200067460;Realised;43.6;Solaire;48.278334953, -3.065442329;22244
Pluvigner;56;Morbihan;CC Auray Quiberon Terre Atlantique;53;Bretagne;52;2018-12;200043123;Realised;415.10999999999984;Solaire;47.782582172, -3.015821824;56177
Pléboulle;22;Côtes-d'Armor;CA Dinan Agglomération;53;Bretagne;9;2018-12;200068989;;;Solaire;48.594874746, -2.333473326;22174
Pléchâtel;35;Ille-et-Vilaine;CC Bretagne porte de Loire Communauté;53;Bretagne;25;2018-12;200070662;Realised;106.84999999999998;Solaire;47.875140699, -1.734173763;35221
Pléhédel;22;Côtes-d'Armor;CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat;53;Bretagne;10;2018-12;200067981;Realised;28.0;Solaire;48.694721497, -3.006596485;22178
Plélan-le-Grand;35;Ille-et-Vilaine;CC de Brocéliande;53;Bretagne;49;2018-12;243500618;Realised;461.45;Solaire;47.996740523, -2.079868479;35223
Plélauff;22;Côtes-d'Armor;CC du Kreiz-Breizh (CCKB);53;Bretagne;5;2018-12;242200715;;;Solaire;48.198244278, -3.203830075;22181
Pléven;22;Côtes-d'Armor;CA Dinan Agglomération;53;Bretagne;7;2018-12;200068989;;;Solaire;48.491317886, -2.321139822;22200
Plœuc-L'Hermitage;22;Côtes-d'Armor;CA Saint-Brieuc Armor Agglomération;53;Bretagne;1;2018-12;200069409;Project;90.0;Solaire;48.340662697, -2.795312277;22203
Plœuc-L'Hermitage;22;Côtes-d'Armor;CA Saint-Brieuc Armor Agglomération;53;Bretagne;29;2018-12;200069409;Realised;184.78000000000003;Solaire;48.340662697, -2.795312277;22203
Pocé-les-Bois;35;Ille-et-Vilaine;CA Vitré Communauté;53;Bretagne;14;2018-12;200039022;Realised;147.0;Solaire;48.114986443, -1.259082708;35229
Poligné;35;Ille-et-Vilaine;CC Bretagne porte de Loire Communauté;53;Bretagne;9;2018-12;200070662;;;Solaire;47.898907431, -1.6861661;35231
Pommeret;22;Côtes-d'Armor;CA de Lamballe Terre et Mer;53;Bretagne;22;2018-12;200069391;Realised;67.85000000000001;Solaire;48.458499872, -2.622213734;22246
Pont-Melvez;22;Côtes-d'Armor;CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat;53;Bretagne;2;2018-12;200067981;;;Solaire;48.474364061, -3.2848444260000003;22249
Pont-Scorff;56;Morbihan;CA Lorient Agglomération;53;Bretagne;24;2018-12;200042174;Realised;63.64999999999999;Solaire;47.839516936, -3.419868984;56179
Pont-de-Buis-lès-Quimerch;29;Finistère;CC Presqu'île de Crozon-Aulne maritime;53;Bretagne;38;2018-12;200066868;Realised;382.4499999999999;Solaire;48.27529705, -4.106968058;29302
Pordic;22;Côtes-d'Armor;CA Saint-Brieuc Armor Agglomération;53;Bretagne;48;2018-12;200069409;Realised;342.3999999999999;Solaire;48.567359419, -2.830159348;22251
Porspoder;29;Finistère;CC du Pays d'Iroise;53;Bretagne;9;2018-12;242900074;;;Solaire;48.498354223, -4.75386389;29221
Port-Launay;29;Finistère;CC Pleyben-Châteaulin-Porzay;53;Bretagne;2;2018-12;200067247;;;Solaire;48.217786108, -4.081999965;29222
Pouldreuzic;29;Finistère;CC du Haut Pays Bigouden;53;Bretagne;8;2018-12;242900710;Realised;44.9;Solaire;47.96120275, -4.363732023;29225
Priziac;56;Morbihan;CC Roi Morvan Communauté;53;Bretagne;7;2018-12;245614417;Realised;155.64;Solaire;48.055546828, -3.435130979;56182
Questembert;56;Morbihan;CC Questembert Communauté;53;Bretagne;2;2018-12;245614383;Project;194.0;Solaire;47.663908579, -2.436525622;56184
Quimper;29;Finistère;CA Quimper Bretagne Occidentale;53;Bretagne;144;2018-12;200068120;Realised;1137.3299999999997;Solaire;47.997038323, -4.091030528;29232
Quimperlé;29;Finistère;CA Quimperlé Communauté;53;Bretagne;1;2018-12;242900694;Project;89.0;Solaire;47.856243926, -3.5556369820000002;29233
Quimperlé;29;Finistère;CA Quimperlé Communauté;53;Bretagne;44;2018-12;242900694;Realised;352.9;Solaire;47.856243926, -3.5556369820000002;29233
Quintin;22;Côtes-d'Armor;CA Saint-Brieuc Armor Agglomération;53;Bretagne;14;2018-12;200069409;Realised;42.25;Solaire;48.403301084, -2.911790382;22262
Québriac;35;Ille-et-Vilaine;CC Bretagne Romantique;53;Bretagne;26;2018-12;243500733;Realised;153.9;Solaire;48.356533711, -1.812969972;35233
Quédillac;35;Ille-et-Vilaine;CC de Saint-Méen Montauban;53;Bretagne;28;2018-12;200038990;Realised;294.58;Solaire;48.237704745, -2.143745993;35234
Quéménéven;29;Finistère;CA Quimper Bretagne Occidentale;53;Bretagne;11;2018-12;200068120;Realised;132.0;Solaire;48.117966101, -4.143763953;29229
Rannée;35;Ille-et-Vilaine;CA Vitré Communauté;53;Bretagne;24;2018-12;200039022;Realised;643.35;Solaire;47.901058787, -1.199781727;35235
Redon;35;Ille-et-Vilaine;CA Redon Agglomération;53;Bretagne;54;2018-12;243500741;Realised;379.59999999999997;Solaire;47.661137818, -2.080231865;35236
Retiers;35;Ille-et-Vilaine;CC Roche aux Fées Communauté;53;Bretagne;48;2018-12;243500634;Realised;378.90000000000003;Solaire;47.905823958, -1.343777726;35239
Rives-du-Couesnon;35;Ille-et-Vilaine;CA Fougères Agglomération;53;Bretagne;1;2018-12;200072452;Project;89.0;Solaire;48.276902875, -1.368765511;35282
Rochefort-en-Terre;56;Morbihan;CC Questembert Communauté;53;Bretagne;2;2018-12;245614383;Realised;56.0;Solaire;47.69896847, -2.344414991;56196
Rohan;56;Morbihan;CC Pontivy Communauté;53;Bretagne;1;2018-12;245614433;Project;99.8;Solaire;48.089436298, -2.742857722;56198
Romillé;35;Ille-et-Vilaine;Rennes Métropole;53;Bretagne;1;2018-12;243500139;Project;90.0;Solaire;48.222314454, -1.8788036680000002;35245
Roscanvel;29;Finistère;CC Presqu'île de Crozon-Aulne maritime;53;Bretagne;3;2018-12;200066868;;;Solaire;48.319018756, -4.558380655;29238
Rosnoën;29;Finistère;CC Presqu'île de Crozon-Aulne maritime;53;Bretagne;1;2018-12;200066868;Project;99.0;Solaire;48.271688892, -4.198875129;29240
Rosnoën;29;Finistère;CC Presqu'île de Crozon-Aulne maritime;53;Bretagne;9;2018-12;200066868;Realised;155.85;Solaire;48.271688892, -4.198875129;29240
Rosporden;29;Finistère;CA Concarneau Cornouaille Agglomération;53;Bretagne;20;2018-12;242900769;Realised;72.8;Solaire;47.958116706, -3.800792019;29241
Roz-Landrieux;35;Ille-et-Vilaine;CC du Pays de Dol et de la Baie du Mont-Saint-Michel;53;Bretagne;1;2018-12;200070670;Project;83.0;Solaire;48.545772836, -1.817520443;35246
Ruca;22;Côtes-d'Armor;CA Dinan Agglomération;53;Bretagne;3;2018-12;200068989;Realised;71.5;Solaire;48.561798758, -2.3351341;22268
Sains;35;Ille-et-Vilaine;CC du Pays de Dol et de la Baie du Mont-Saint-Michel;53;Bretagne;7;2018-12;200070670;Realised;53.0;Solaire;48.555923713, -1.603703463;35248
Saint-Allouestre;56;Morbihan;CC Centre Morbihan Communauté;53;Bretagne;7;2018-12;200067221;;;Solaire;47.908220495, -2.736233511;56204
Saint-André-des-Eaux;22;Côtes-d'Armor;CA Dinan Agglomération;53;Bretagne;5;2018-12;200068989;Realised;56.0;Solaire;48.373004843, -2.013149458;22274
Saint-Armel;56;Morbihan;CA Golfe du Morbihan - Vannes Agglomération;53;Bretagne;8;2018-12;200067932;;;Solaire;47.563069754, -2.712663075;56205
Saint-Aubin-des-Landes;35;Ille-et-Vilaine;CA Vitré Communauté;53;Bretagne;5;2018-12;200039022;Realised;76.6;Solaire;48.10031771, -1.291454107;35252
Saint-Aubin-du-Cormier;35;Ille-et-Vilaine;CC Liffré-Cormier Communauté;53;Bretagne;20;2018-12;243500774;Realised;115.89999999999999;Solaire;48.258394711, -1.421081305;35253
Saint-Avé;56;Morbihan;CA Golfe du Morbihan - Vannes Agglomération;53;Bretagne;60;2018-12;200067932;Realised;535.54;Solaire;47.698639077, -2.741748606;56206
Saint-Brieuc;22;Côtes-d'Armor;CA Saint-Brieuc Armor Agglomération;53;Bretagne;73;2018-12;200069409;Realised;358.09000000000003;Solaire;48.514894563, -2.76292491;22278
Saint-Brieuc-de-Mauron;56;Morbihan;CC Ploërmel Communauté;53;Bretagne;6;2018-12;200066777;Realised;560.3999999999999;Solaire;48.089942144, -2.361256473;56208
Saint-Brieuc-des-Iffs;35;Ille-et-Vilaine;CC Bretagne Romantique;53;Bretagne;7;2018-12;243500733;Realised;193.60000000000002;Solaire;48.30373762, -1.8432654080000002;35258
Saint-Broladre;35;Ille-et-Vilaine;CC du Pays de Dol et de la Baie du Mont-Saint-Michel;53;Bretagne;8;2018-12;200070670;;;Solaire;48.580093659, -1.661028605;35259
Saint-Caradec;22;Côtes-d'Armor;CC Loudéac Communauté - Bretagne Centre;53;Bretagne;2;2018-12;200067460;;;Solaire;48.191813209, -2.867595008;22279
Saint-Cast-le-Guildo;22;Côtes-d'Armor;CA Dinan Agglomération;53;Bretagne;18;2018-12;200068989;Realised;58.0;Solaire;48.603386185, -2.248504549;22282
Saint-Clet;22;Côtes-d'Armor;CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat;53;Bretagne;6;2018-12;200067981;;;Solaire;48.669835528, -3.137211308;22283
Saint-Connan;22;Côtes-d'Armor;CC du Kreiz-Breizh (CCKB);53;Bretagne;1;2018-12;242200715;Project;89.0;Solaire;48.412380128, -3.075205219;22284
Saint-Derrien;29;Finistère;CC du Pays de Landivisiau;53;Bretagne;15;2018-12;242900751;Realised;46.4;Solaire;48.544531257, -4.186477752;29244
Saint-Divy;29;Finistère;CC du Pays de Landerneau-Daoulas;53;Bretagne;34;2018-12;242900801;Realised;342.00000000000006;Solaire;48.454282849, -4.33028153;29245
Saint-Domineuc;35;Ille-et-Vilaine;CC Bretagne Romantique;53;Bretagne;29;2018-12;243500733;Realised;308.25;Solaire;48.360492194, -1.869354396;35265
Saint-Georges-de-Gréhaigne;35;Ille-et-Vilaine;CC du Pays de Dol et de la Baie du Mont-Saint-Michel;53;Bretagne;4;2018-12;200070670;Realised;91.7;Solaire;48.578797966, -1.5495375550000001;35270
Saint-Germain-du-Pinel;35;Ille-et-Vilaine;CA Vitré Communauté;53;Bretagne;11;2018-12;200039022;Realised;75.15;Solaire;48.00487717, -1.172659838;35272
Saint-Gildas;22;Côtes-d'Armor;CA Saint-Brieuc Armor Agglomération;53;Bretagne;4;2018-12;200069409;Realised;113.0;Solaire;48.422491219, -3.006568672;22291
Saint-Gilles;35;Ille-et-Vilaine;Rennes Métropole;53;Bretagne;2;2018-12;243500139;Project;180.0;Solaire;48.152171529, -1.8538966060000002;35275
Saint-Gilles;35;Ille-et-Vilaine;Rennes Métropole;53;Bretagne;38;2018-12;243500139;Realised;719.76;Solaire;48.152171529, -1.8538966060000002;35275
Saint-Gilles-Pligeaux;22;Côtes-d'Armor;CC du Kreiz-Breizh (CCKB);53;Bretagne;3;2018-12;242200715;;;Solaire;48.37963575, -3.087000979;22294
Saint-Gondran;35;Ille-et-Vilaine;CC du Val d'Ille-Aubigné;53;Bretagne;7;2018-12;243500667;Realised;47.5;Solaire;48.268051343, -1.825332611;35276
Saint-Gorgon;56;Morbihan;CA Redon Agglomération;53;Bretagne;2;2018-12;243500741;;;Solaire;47.642034865, -2.238144171;56216
Saint-Gravé;56;Morbihan;CC Questembert Communauté;53;Bretagne;9;2018-12;245614383;;;Solaire;47.722794787, -2.288529846;56218
Saint-Grégoire;35;Ille-et-Vilaine;Rennes Métropole;53;Bretagne;32;2018-12;243500139;Realised;186.8;Solaire;48.158447292, -1.685359976;35278
Saint-Hilaire-des-Landes;35;Ille-et-Vilaine;CC Couesnon Marches de Bretagne;53;Bretagne;1;2018-12;200070688;Project;98.0;Solaire;48.338256871, -1.366527011;35280
Saint-Hélen;22;Côtes-d'Armor;CA Dinan Agglomération;53;Bretagne;10;2018-12;200068989;Realised;29.8;Solaire;48.465890265, -1.959229308;22299
Saint-Jacques-de-la-Lande;35;Ille-et-Vilaine;Rennes Métropole;53;Bretagne;1;2018-12;243500139;Project;99.96;Solaire;48.076010251, -1.722592393;35281
Saint-Jean-Trolimon;29;Finistère;CC du Pays Bigouden Sud;53;Bretagne;7;2018-12;242900702;;;Solaire;47.868495545, -4.309397394;29252
Saint-Jean-la-Poterie;56;Morbihan;CA Redon Agglomération;53;Bretagne;16;2018-12;243500741;Realised;80.1;Solaire;47.645415677, -2.122755892;56223
Saint-Jouan-des-Guérets;35;Ille-et-Vilaine;CA du Pays de Saint Malo Agglomération;53;Bretagne;1;2018-12;243500782;Project;89.0;Solaire;48.60392736, -1.965357508;35284
Saint-Julien;22;Côtes-d'Armor;CA Saint-Brieuc Armor Agglomération;53;Bretagne;12;2018-12;200069409;Realised;33.7;Solaire;48.447472557, -2.8179249840000002;22307
Saint-Juvat;22;Côtes-d'Armor;CA Dinan Agglomération;53;Bretagne;9;2018-12;200068989;Realised;117.4;Solaire;48.361760346, -2.054384729;22308
Saint-Lunaire;35;Ille-et-Vilaine;CC Côte d'Émeraude;53;Bretagne;8;2018-12;243500725;;;Solaire;48.620021687, -2.096808515;35287
Saint-M'Hervé;35;Ille-et-Vilaine;CA Vitré Communauté;53;Bretagne;26;2018-12;200039022;Realised;159.62;Solaire;48.172432232, -1.111446191;35300
Saint-Maden;22;Côtes-d'Armor;CA Dinan Agglomération;53;Bretagne;6;2018-12;200068989;Realised;71.2;Solaire;48.337467331, -2.068787504;22312
Saint-Martin-des-Prés;22;Côtes-d'Armor;CC Loudéac Communauté - Bretagne Centre;53;Bretagne;8;2018-12;200067460;Realised;44.2;Solaire;48.305384721, -2.964670146;22313
Saint-Martin-sur-Oust;56;Morbihan;CC de l'Oust à Brocéliande;53;Bretagne;10;2018-12;200066785;Realised;28.389999999999997;Solaire;47.762692868, -2.264529042;56229
Saint-Mayeux;22;Côtes-d'Armor;CC Loudéac Communauté - Bretagne Centre;53;Bretagne;1;2018-12;200067460;Project;2100.0;Solaire;48.264012779, -3.015568776;22316
Saint-Mayeux;22;Côtes-d'Armor;CC Loudéac Communauté - Bretagne Centre;53;Bretagne;3;2018-12;200067460;Realised;124.6;Solaire;48.264012779, -3.015568776;22316
Saint-Nic;29;Finistère;CC Pleyben-Châteaulin-Porzay;53;Bretagne;17;2018-12;200067247;Realised;165.70000000000002;Solaire;48.210881262, -4.280526125;29256
Orgères;35;Ille-et-Vilaine;Rennes Métropole;53;Bretagne;36;2017-12;243500139;Realised;599.25;Solaire;47.98519433, -1.665732974;35208
Pabu;22;Côtes-d'Armor;CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat;53;Bretagne;14;2017-12;200067981;Realised;74.94999999999999;Solaire;48.582711384, -3.143093554;22161
Pacé;35;Ille-et-Vilaine;Rennes Métropole;53;Bretagne;1;2017-12;243500139;Project;240.0;Solaire;48.152607315, -1.777240747;35210
Pancé;35;Ille-et-Vilaine;CC Bretagne porte de Loire Communauté;53;Bretagne;12;2017-12;200070662;Realised;99.67999999999999;Solaire;47.888651945, -1.642832415;35212
Parigné;35;Ille-et-Vilaine;CA Fougères Agglomération;53;Bretagne;17;2017-12;200072452;Realised;60.55;Solaire;48.42567918, -1.197686786;35215
Paule;22;Côtes-d'Armor;CC du Kreiz-Breizh (CCKB);53;Bretagne;9;2017-12;242200715;Realised;80.39999999999999;Solaire;48.227554832, -3.460953062;22163
Pencran;29;Finistère;CC du Pays de Landerneau-Daoulas;53;Bretagne;7;2017-12;242900801;;;Solaire;48.443676245, -4.221191239;29156
Perros-Guirec;22;Côtes-d'Armor;CA Lannion-Trégor Communauté;53;Bretagne;25;2017-12;200065928;Realised;72.30000000000001;Solaire;48.812003155, -3.467054855;22168
Pipriac;35;Ille-et-Vilaine;CA Redon Agglomération;53;Bretagne;54;2017-12;243500741;Realised;420.85;Solaire;47.811331612000004, -1.9373224690000002;35219
Piré-Chancé;35;Ille-et-Vilaine;CC Pays de Châteaugiron Communauté;53;Bretagne;33;2017-12;243500659;Realised;258.31;Solaire;48.010729804, -1.428876389;35220
Plabennec;29;Finistère;CC du Pays des Abers;53;Bretagne;1;2017-12;242900553;Project;250.0;Solaire;48.493592501, -4.419446467;29160
Plabennec;29;Finistère;CC du Pays des Abers;53;Bretagne;70;2017-12;242900553;Realised;577.55;Solaire;48.493592501, -4.419446467;29160
Plaine-Haute;22;Côtes-d'Armor;CA Saint-Brieuc Armor Agglomération;53;Bretagne;23;2017-12;200069409;Realised;168.88000000000005;Solaire;48.443243697, -2.859078123;22170
Plancoët;22;Côtes-d'Armor;CA Dinan Agglomération;53;Bretagne;10;2017-12;200068989;Realised;27.8;Solaire;48.514699154, -2.219340086;22172
Pleugriffet;56;Morbihan;CC Pontivy Communauté;53;Bretagne;10;2017-12;245614433;Realised;64.89999999999999;Solaire;47.994093924, -2.691363157;56160
Pleumeleuc;35;Ille-et-Vilaine;CC Montfort Communauté;53;Bretagne;25;2017-12;243500550;Realised;245.15000000000006;Solaire;48.183345926, -1.893661184;35227
Pleumeur-Gautier;22;Côtes-d'Armor;CA Lannion-Trégor Communauté;53;Bretagne;7;2017-12;200065928;Realised;130.39999999999998;Solaire;48.800464897, -3.151609248;22199
Pleyben;29;Finistère;CC Pleyben-Châteaulin-Porzay;53;Bretagne;42;2017-12;200067247;Realised;613.1999999999997;Solaire;48.238017198, -3.975590194;29162
Ploemeur;56;Morbihan;CA Lorient Agglomération;53;Bretagne;123;2017-12;200042174;Realised;633.2599999999999;Solaire;47.732416336, -3.442152534;56162
Plonévez-du-Faou;29;Finistère;CC de Haute-Cornouaille;53;Bretagne;16;2017-12;242900561;Realised;110.00000000000001;Solaire;48.256028048, -3.823602633;29175
Plorec-sur-Arguenon;22;Côtes-d'Armor;CA Dinan Agglomération;53;Bretagne;3;2017-12;200068989;Realised;41.2;Solaire;48.463635145, -2.301097959;22205
Plouaret;22;Côtes-d'Armor;CA Lannion-Trégor Communauté;53;Bretagne;1;2017-12;200065928;Project;99.36;Solaire;48.619396682, -3.483184518;22207
Plouarzel;29;Finistère;CC du Pays d'Iroise;53;Bretagne;28;2017-12;242900074;Realised;216.95000000000002;Solaire;48.438855485, -4.720930748;29177
Plouasne;22;Côtes-d'Armor;CA Dinan Agglomération;53;Bretagne;28;2017-12;200068989;Realised;628.05;Solaire;48.311695291, -2.007959888;22208
Plouay;56;Morbihan;CA Lorient Agglomération;53;Bretagne;26;2017-12;200042174;Realised;92.30000000000001;Solaire;47.92704094, -3.3372546720000003;56166
Ploubezre;22;Côtes-d'Armor;CA Lannion-Trégor Communauté;53;Bretagne;16;2017-12;200065928;Realised;239.40000000000003;Solaire;48.685484067, -3.448291143;22211
Ploudalmézeau;29;Finistère;CC du Pays d'Iroise;53;Bretagne;51;2017-12;242900074;Realised;451.38999999999993;Solaire;48.537529432, -4.669607135;29178
Ploudiry;29;Finistère;CC du Pays de Landerneau-Daoulas;53;Bretagne;10;2017-12;242900801;Realised;94.9;Solaire;48.457428911, -4.129363511;29180
Plougasnou;29;Finistère;CA Morlaix Communauté;53;Bretagne;20;2017-12;242900835;Realised;297.52;Solaire;48.677302667, -3.8117989850000003;29188
Plougastel-Daoulas;29;Finistère;Brest Métropole;53;Bretagne;54;2017-12;242900314;Realised;203.22000000000003;Solaire;48.360316176, -4.382591927;29189
Plougonven;29;Finistère;CA Morlaix Communauté;53;Bretagne;24;2017-12;242900835;Realised;436.99999999999994;Solaire;48.505561761, -3.727615417;29191
Plougoulm;29;Finistère;CC Haut-Léon Communauté;53;Bretagne;21;2017-12;200067072;Realised;190.20000000000002;Solaire;48.656210333, -4.041841024;29192
Plougourvest;29;Finistère;CC du Pays de Landivisiau;53;Bretagne;32;2017-12;242900751;Realised;285.7;Solaire;48.553721149, -4.073336203;29193
Plouharnel;56;Morbihan;CC Auray Quiberon Terre Atlantique;53;Bretagne;20;2017-12;200043123;Realised;50.65;Solaire;47.600337851, -3.122195176;56168
Plouhinec;29;Finistère;CC Cap Sizun - Pointe du Raz;53;Bretagne;1;2017-12;242900629;Project;200.0;Solaire;48.013909374, -4.484987567;29197
Plouhinec;29;Finistère;CC Cap Sizun - Pointe du Raz;53;Bretagne;17;2017-12;242900629;Realised;96.11000000000001;Solaire;48.013909374, -4.484987567;29197
Plouigneau;29;Finistère;CA Morlaix Communauté;53;Bretagne;25;2017-12;242900835;Realised;195.2;Solaire;48.573530874, -3.703695602;29199
Ploulec'h;22;Côtes-d'Armor;CA Lannion-Trégor Communauté;53;Bretagne;8;2017-12;200065928;;;Solaire;48.718427183, -3.50101866;22224
Ploumagoar;22;Côtes-d'Armor;CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat;53;Bretagne;24;2017-12;200067981;Realised;187.45;Solaire;48.530531411, -3.109311658;22225
Plounéour-Brignogan-plages;29;Finistère;CC Communauté Lesneven Côte des Légendes;53;Bretagne;19;2017-12;242900793;Realised;259.6;Solaire;48.652759823, -4.329867931;29021
Plounéour-Ménez;29;Finistère;CA Morlaix Communauté;53;Bretagne;12;2017-12;242900835;Realised;70.4;Solaire;48.445695443, -3.880781834;29202
Plounévez-Moëdec;22;Côtes-d'Armor;CA Lannion-Trégor Communauté;53;Bretagne;9;2017-12;200065928;Realised;77.1;Solaire;48.551145844, -3.445083469;22228
Plounévézel;29;Finistère;CC Poher communauté;53;Bretagne;5;2017-12;242900744;;;Solaire;48.31208484, -3.5747374020000002;29205
Plourac'h;22;Côtes-d'Armor;CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat;53;Bretagne;4;2017-12;200067981;Realised;89.9;Solaire;48.418496954, -3.551768618;22231
Plourhan;22;Côtes-d'Armor;CA Saint-Brieuc Armor Agglomération;53;Bretagne;17;2017-12;200069409;Realised;49.74999999999999;Solaire;48.631134163, -2.881948191;22232
Plouzané;29;Finistère;Brest Métropole;53;Bretagne;50;2017-12;242900314;Realised;232.07000000000005;Solaire;48.377536905, -4.599067219;29212
Plouédern;29;Finistère;CC du Pays de Landerneau-Daoulas;53;Bretagne;27;2017-12;242900801;Realised;441.29999999999995;Solaire;48.482792368, -4.252711955;29181
Plouégat-Guérand;29;Finistère;CA Morlaix Communauté;53;Bretagne;1;2017-12;242900835;Project;99.8;Solaire;48.621609557, -3.670379578;29182
